,asset_id,lat,lon,Parent Name,asset_type,country,work_intensity,year,median,minimum,maximum,scenario,AC_penetration
2000,296_SIEMENS-ENERGY-AG,52.3879587,9.7333639,Siemens Energy AG,MANUFACTURING,Germany,high,2035,0.04,0.02,0.09,ssp585,0.15000000596046448
2001,296_SIEMENS-ENERGY-AG,52.3879587,9.7333639,Siemens Energy AG,MANUFACTURING,Germany,high,2040,0.05,0.02,0.1,ssp585,0.15000000596046448
2002,296_SIEMENS-ENERGY-AG,52.3879587,9.7333639,Siemens Energy AG,MANUFACTURING,Germany,high,2045,0.06,0.02,0.12,ssp585,0.15000000596046448
2003,296_SIEMENS-ENERGY-AG,52.3879587,9.7333639,Siemens Energy AG,MANUFACTURING,Germany,high,2050,0.06,0.04,0.14,ssp585,0.15000000596046448
2004,296_SIEMENS-ENERGY-AG,52.3879587,9.7333639,Siemens Energy AG,MANUFACTURING,Germany,high,2060,0.09,0.04,0.27,ssp585,0.15000000596046448
2005,296_SIEMENS-ENERGY-AG,52.3879587,9.7333639,Siemens Energy AG,MANUFACTURING,Germany,high,2070,0.15,0.08,0.42,ssp585,0.15000000596046448
2006,296_SIEMENS-ENERGY-AG,52.3879587,9.7333639,Siemens Energy AG,MANUFACTURING,Germany,high,2080,0.24,0.09,0.68,ssp585,0.15000000596046448
2007,296_SIEMENS-ENERGY-AG,52.3879587,9.7333639,Siemens Energy AG,MANUFACTURING,Germany,high,2090,0.41,0.21,1.28,ssp585,0.15000000596046448
2008,296_SIEMENS-ENERGY-AG,52.3879587,9.7333639,Siemens Energy AG,MANUFACTURING,Germany,high,2100,0.58,0.26,1.58,ssp585,0.15000000596046448
2009,298_SIEMENS-ENERGY-AG,-26.269905,28.1915016,Siemens Energy AG,MANUFACTURING,South Africa,high,2025,0.02,0.02,0.03,ssp585,0.6399999856948853
2010,298_SIEMENS-ENERGY-AG,-26.269905,28.1915016,Siemens Energy AG,MANUFACTURING,South Africa,high,2030,0.03,0.02,0.03,ssp585,0.6399999856948853
2011,298_SIEMENS-ENERGY-AG,-26.269905,28.1915016,Siemens Energy AG,MANUFACTURING,South Africa,high,2035,0.03,0.02,0.04,ssp585,0.6399999856948853
2012,298_SIEMENS-ENERGY-AG,-26.269905,28.1915016,Siemens Energy AG,MANUFACTURING,South Africa,high,2040,0.03,0.02,0.05,ssp585,0.6399999856948853
2013,298_SIEMENS-ENERGY-AG,-26.269905,28.1915016,Siemens Energy AG,MANUFACTURING,South Africa,high,2045,0.03,0.03,0.06,ssp585,0.6399999856948853
2014,298_SIEMENS-ENERGY-AG,-26.269905,28.1915016,Siemens Energy AG,MANUFACTURING,South Africa,high,2050,0.05,0.03,0.08,ssp585,0.6399999856948853
2015,298_SIEMENS-ENERGY-AG,-26.269905,28.1915016,Siemens Energy AG,MANUFACTURING,South Africa,high,2060,0.07,0.04,0.16,ssp585,0.6399999856948853
2016,298_SIEMENS-ENERGY-AG,-26.269905,28.1915016,Siemens Energy AG,MANUFACTURING,South Africa,high,2070,0.14,0.06,0.27,ssp585,0.6399999856948853
2017,298_SIEMENS-ENERGY-AG,-26.269905,28.1915016,Siemens Energy AG,MANUFACTURING,South Africa,high,2080,0.21,0.12,0.56,ssp585,0.6399999856948853
2018,298_SIEMENS-ENERGY-AG,-26.269905,28.1915016,Siemens Energy AG,MANUFACTURING,South Africa,high,2090,0.34,0.21,0.98,ssp585,0.6399999856948853
2019,298_SIEMENS-ENERGY-AG,-26.269905,28.1915016,Siemens Energy AG,MANUFACTURING,South Africa,high,2100,0.46,0.24,1.17,ssp585,0.6399999856948853
2020,299_SIEMENS-ENERGY-AG,32.3545635,-90.3457041,Siemens Energy AG,INDUSTRIAL,United States,high,2025,1.04,0.76,1.6,ssp585,0.550000011920929
2021,299_SIEMENS-ENERGY-AG,32.3545635,-90.3457041,Siemens Energy AG,INDUSTRIAL,United States,high,2030,1.11,0.78,1.78,ssp585,0.550000011920929
2022,299_SIEMENS-ENERGY-AG,32.3545635,-90.3457041,Siemens Energy AG,INDUSTRIAL,United States,high,2035,1.26,0.99,1.98,ssp585,0.550000011920929
2023,299_SIEMENS-ENERGY-AG,32.3545635,-90.3457041,Siemens Energy AG,INDUSTRIAL,United States,high,2040,1.44,1.04,2.17,ssp585,0.550000011920929
2024,299_SIEMENS-ENERGY-AG,32.3545635,-90.3457041,Siemens Energy AG,INDUSTRIAL,United States,high,2045,1.76,1.23,2.47,ssp585,0.550000011920929
2025,299_SIEMENS-ENERGY-AG,32.3545635,-90.3457041,Siemens Energy AG,INDUSTRIAL,United States,high,2050,2.01,1.6,2.76,ssp585,0.550000011920929
2026,299_SIEMENS-ENERGY-AG,32.3545635,-90.3457041,Siemens Energy AG,INDUSTRIAL,United States,high,2060,2.47,1.85,3.39,ssp585,0.550000011920929
2027,299_SIEMENS-ENERGY-AG,32.3545635,-90.3457041,Siemens Energy AG,INDUSTRIAL,United States,high,2070,3.15,2.39,4.42,ssp585,0.550000011920929
2028,299_SIEMENS-ENERGY-AG,32.3545635,-90.3457041,Siemens Energy AG,INDUSTRIAL,United States,high,2080,3.96,3.19,5.8,ssp585,0.550000011920929
2029,299_SIEMENS-ENERGY-AG,32.3545635,-90.3457041,Siemens Energy AG,INDUSTRIAL,United States,high,2090,5.15,4.07,6.89,ssp585,0.550000011920929
2030,299_SIEMENS-ENERGY-AG,32.3545635,-90.3457041,Siemens Energy AG,INDUSTRIAL,United States,high,2100,6.11,4.65,7.97,ssp585,0.550000011920929
2031,300_SIEMENS-ENERGY-AG,49.4300639,11.0717279,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.04,0.02,0.06,ssp585,0.14000000059604645
2032,300_SIEMENS-ENERGY-AG,49.4300639,11.0717279,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.04,0.02,0.09,ssp585,0.14000000059604645
2033,300_SIEMENS-ENERGY-AG,49.4300639,11.0717279,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.04,0.02,0.09,ssp585,0.14000000059604645
2034,300_SIEMENS-ENERGY-AG,49.4300639,11.0717279,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.05,0.02,0.12,ssp585,0.14000000059604645
2035,300_SIEMENS-ENERGY-AG,49.4300639,11.0717279,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.06,0.03,0.12,ssp585,0.14000000059604645
2036,300_SIEMENS-ENERGY-AG,49.4300639,11.0717279,Siemens Energy AG,INDUSTRIAL,Germany,high,2050,0.08,0.04,0.12,ssp585,0.14000000059604645
2037,300_SIEMENS-ENERGY-AG,49.4300639,11.0717279,Siemens Energy AG,INDUSTRIAL,Germany,high,2060,0.12,0.06,0.29,ssp585,0.14000000059604645
2038,300_SIEMENS-ENERGY-AG,49.4300639,11.0717279,Siemens Energy AG,INDUSTRIAL,Germany,high,2070,0.22,0.09,0.52,ssp585,0.14000000059604645
2039,300_SIEMENS-ENERGY-AG,49.4300639,11.0717279,Siemens Energy AG,INDUSTRIAL,Germany,high,2080,0.29,0.12,0.72,ssp585,0.14000000059604645
2040,300_SIEMENS-ENERGY-AG,49.4300639,11.0717279,Siemens Energy AG,INDUSTRIAL,Germany,high,2090,0.58,0.26,1.44,ssp585,0.14000000059604645
2041,300_SIEMENS-ENERGY-AG,49.4300639,11.0717279,Siemens Energy AG,INDUSTRIAL,Germany,high,2100,0.71,0.37,1.51,ssp585,0.14000000059604645
2042,303_SIEMENS-ENERGY-AG,49.4218673,11.0784797,Siemens Energy AG,MANUFACTURING,Germany,high,2025,0.04,0.02,0.06,ssp585,0.14000000059604645
2043,303_SIEMENS-ENERGY-AG,49.4218673,11.0784797,Siemens Energy AG,MANUFACTURING,Germany,high,2030,0.04,0.02,0.09,ssp585,0.14000000059604645
2044,303_SIEMENS-ENERGY-AG,49.4218673,11.0784797,Siemens Energy AG,MANUFACTURING,Germany,high,2035,0.04,0.02,0.09,ssp585,0.14000000059604645
2045,303_SIEMENS-ENERGY-AG,49.4218673,11.0784797,Siemens Energy AG,MANUFACTURING,Germany,high,2040,0.05,0.02,0.12,ssp585,0.14000000059604645
2046,303_SIEMENS-ENERGY-AG,49.4218673,11.0784797,Siemens Energy AG,MANUFACTURING,Germany,high,2045,0.06,0.03,0.12,ssp585,0.14000000059604645
2047,303_SIEMENS-ENERGY-AG,49.4218673,11.0784797,Siemens Energy AG,MANUFACTURING,Germany,high,2050,0.08,0.04,0.12,ssp585,0.14000000059604645
2048,303_SIEMENS-ENERGY-AG,49.4218673,11.0784797,Siemens Energy AG,MANUFACTURING,Germany,high,2060,0.12,0.06,0.29,ssp585,0.14000000059604645
2049,303_SIEMENS-ENERGY-AG,49.4218673,11.0784797,Siemens Energy AG,MANUFACTURING,Germany,high,2070,0.22,0.09,0.52,ssp585,0.14000000059604645
2050,303_SIEMENS-ENERGY-AG,49.4218673,11.0784797,Siemens Energy AG,MANUFACTURING,Germany,high,2080,0.29,0.12,0.72,ssp585,0.14000000059604645
2051,303_SIEMENS-ENERGY-AG,49.4218673,11.0784797,Siemens Energy AG,MANUFACTURING,Germany,high,2090,0.58,0.26,1.44,ssp585,0.14000000059604645
2052,303_SIEMENS-ENERGY-AG,49.4218673,11.0784797,Siemens Energy AG,MANUFACTURING,Germany,high,2100,0.71,0.37,1.51,ssp585,0.14000000059604645
2053,304_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,MANUFACTURING,Germany,high,2025,0.04,0.02,0.06,ssp585,0.1599999964237213
2054,304_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,MANUFACTURING,Germany,high,2030,0.04,0.02,0.09,ssp585,0.1599999964237213
2055,304_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,MANUFACTURING,Germany,high,2035,0.04,0.02,0.12,ssp585,0.1599999964237213
2056,304_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,MANUFACTURING,Germany,high,2040,0.05,0.03,0.12,ssp585,0.1599999964237213
2057,304_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,MANUFACTURING,Germany,high,2045,0.06,0.04,0.12,ssp585,0.1599999964237213
2058,304_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,MANUFACTURING,Germany,high,2050,0.08,0.04,0.13,ssp585,0.1599999964237213
2059,304_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,MANUFACTURING,Germany,high,2060,0.12,0.06,0.29,ssp585,0.1599999964237213
2060,304_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,MANUFACTURING,Germany,high,2070,0.19,0.09,0.47,ssp585,0.1599999964237213
2061,304_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,MANUFACTURING,Germany,high,2080,0.29,0.13,0.69,ssp585,0.1599999964237213
2062,304_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,MANUFACTURING,Germany,high,2090,0.6,0.27,1.33,ssp585,0.1599999964237213
2063,304_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,MANUFACTURING,Germany,high,2100,0.72,0.36,1.55,ssp585,0.1599999964237213
2064,305_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.04,0.02,0.06,ssp585,0.10999999940395355
2065,305_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.04,0.02,0.08,ssp585,0.10999999940395355
2066,305_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.04,0.02,0.1,ssp585,0.10999999940395355
2067,305_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.04,0.02,0.1,ssp585,0.10999999940395355
2068,305_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.06,0.02,0.12,ssp585,0.10999999940395355
2069,305_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2050,0.08,0.04,0.12,ssp585,0.10999999940395355
2070,305_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2060,0.12,0.06,0.28,ssp585,0.10999999940395355
2071,305_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2070,0.22,0.08,0.51,ssp585,0.10999999940395355
2072,305_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2080,0.28,0.12,0.72,ssp585,0.10999999940395355
2073,305_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2090,0.57,0.26,1.41,ssp585,0.10999999940395355
2074,305_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2100,0.72,0.38,1.48,ssp585,0.10999999940395355
2075,310_SIEMENS-ENERGY-AG,35.1442224,-80.986378,Siemens Energy AG,INDUSTRIAL,United States,high,2025,0.18,0.12,0.27,ssp585,0.8600000143051147
2076,310_SIEMENS-ENERGY-AG,35.1442224,-80.986378,Siemens Energy AG,INDUSTRIAL,United States,high,2030,0.18,0.12,0.28,ssp585,0.8600000143051147
2077,310_SIEMENS-ENERGY-AG,35.1442224,-80.986378,Siemens Energy AG,INDUSTRIAL,United States,high,2035,0.23,0.14,0.35,ssp585,0.8600000143051147
2078,310_SIEMENS-ENERGY-AG,35.1442224,-80.986378,Siemens Energy AG,INDUSTRIAL,United States,high,2040,0.24,0.18,0.38,ssp585,0.8600000143051147
2079,310_SIEMENS-ENERGY-AG,35.1442224,-80.986378,Siemens Energy AG,INDUSTRIAL,United States,high,2045,0.28,0.21,0.44,ssp585,0.8600000143051147
2080,310_SIEMENS-ENERGY-AG,35.1442224,-80.986378,Siemens Energy AG,INDUSTRIAL,United States,high,2050,0.34,0.25,0.51,ssp585,0.8600000143051147
2081,310_SIEMENS-ENERGY-AG,35.1442224,-80.986378,Siemens Energy AG,INDUSTRIAL,United States,high,2060,0.4,0.31,0.7,ssp585,0.8600000143051147
2082,310_SIEMENS-ENERGY-AG,35.1442224,-80.986378,Siemens Energy AG,INDUSTRIAL,United States,high,2070,0.62,0.45,0.96,ssp585,0.8600000143051147
2083,310_SIEMENS-ENERGY-AG,35.1442224,-80.986378,Siemens Energy AG,INDUSTRIAL,United States,high,2080,0.78,0.63,1.1,ssp585,0.8600000143051147
2084,310_SIEMENS-ENERGY-AG,35.1442224,-80.986378,Siemens Energy AG,INDUSTRIAL,United States,high,2090,1.15,0.85,1.66,ssp585,0.8600000143051147
2085,310_SIEMENS-ENERGY-AG,35.1442224,-80.986378,Siemens Energy AG,INDUSTRIAL,United States,high,2100,1.34,1.04,1.69,ssp585,0.8600000143051147
2086,315_SIEMENS-ENERGY-AG,37.3903097,-122.0674143,Siemens Energy AG,INDUSTRIAL,United States,high,2025,0.09,0.05,0.18,ssp585,
2087,315_SIEMENS-ENERGY-AG,37.3903097,-122.0674143,Siemens Energy AG,INDUSTRIAL,United States,high,2030,0.1,0.07,0.23,ssp585,
2088,315_SIEMENS-ENERGY-AG,37.3903097,-122.0674143,Siemens Energy AG,INDUSTRIAL,United States,high,2035,0.11,0.07,0.25,ssp585,
2089,315_SIEMENS-ENERGY-AG,37.3903097,-122.0674143,Siemens Energy AG,INDUSTRIAL,United States,high,2040,0.14,0.07,0.25,ssp585,
2090,315_SIEMENS-ENERGY-AG,37.3903097,-122.0674143,Siemens Energy AG,INDUSTRIAL,United States,high,2045,0.14,0.07,0.28,ssp585,
2091,315_SIEMENS-ENERGY-AG,37.3903097,-122.0674143,Siemens Energy AG,INDUSTRIAL,United States,high,2050,0.15,0.07,0.28,ssp585,
2092,315_SIEMENS-ENERGY-AG,37.3903097,-122.0674143,Siemens Energy AG,INDUSTRIAL,United States,high,2060,0.23,0.09,0.48,ssp585,
2093,315_SIEMENS-ENERGY-AG,37.3903097,-122.0674143,Siemens Energy AG,INDUSTRIAL,United States,high,2070,0.32,0.14,1.0,ssp585,
2094,315_SIEMENS-ENERGY-AG,37.3903097,-122.0674143,Siemens Energy AG,INDUSTRIAL,United States,high,2080,0.53,0.21,1.25,ssp585,
2095,315_SIEMENS-ENERGY-AG,37.3903097,-122.0674143,Siemens Energy AG,INDUSTRIAL,United States,high,2090,0.79,0.41,1.9,ssp585,
2096,315_SIEMENS-ENERGY-AG,37.3903097,-122.0674143,Siemens Energy AG,INDUSTRIAL,United States,high,2100,1.16,0.64,2.39,ssp585,
2097,324_SIEMENS-ENERGY-AG,5.6007548,-0.1880566,Siemens Energy AG,ENERGY,Ghana,high,2025,3.48,2.73,4.32,ssp585,0.07000000029802322
2098,324_SIEMENS-ENERGY-AG,5.6007548,-0.1880566,Siemens Energy AG,ENERGY,Ghana,high,2030,3.81,3.09,4.62,ssp585,0.07000000029802322
2099,324_SIEMENS-ENERGY-AG,5.6007548,-0.1880566,Siemens Energy AG,ENERGY,Ghana,high,2035,4.23,3.33,5.24,ssp585,0.07000000029802322
2100,324_SIEMENS-ENERGY-AG,5.6007548,-0.1880566,Siemens Energy AG,ENERGY,Ghana,high,2040,4.66,3.62,5.97,ssp585,0.07000000029802322
2101,324_SIEMENS-ENERGY-AG,5.6007548,-0.1880566,Siemens Energy AG,ENERGY,Ghana,high,2045,5.56,3.98,7.01,ssp585,0.07000000029802322
2102,324_SIEMENS-ENERGY-AG,5.6007548,-0.1880566,Siemens Energy AG,ENERGY,Ghana,high,2050,5.91,4.72,8.34,ssp585,0.07000000029802322
2103,324_SIEMENS-ENERGY-AG,5.6007548,-0.1880566,Siemens Energy AG,ENERGY,Ghana,high,2060,8.1,5.33,11.33,ssp585,0.07000000029802322
2104,324_SIEMENS-ENERGY-AG,5.6007548,-0.1880566,Siemens Energy AG,ENERGY,Ghana,high,2070,11.12,7.09,15.12,ssp585,0.07000000029802322
2105,324_SIEMENS-ENERGY-AG,5.6007548,-0.1880566,Siemens Energy AG,ENERGY,Ghana,high,2080,14.23,8.98,19.91,ssp585,0.07000000029802322
2106,324_SIEMENS-ENERGY-AG,5.6007548,-0.1880566,Siemens Energy AG,ENERGY,Ghana,high,2090,19.08,12.58,26.31,ssp585,0.07000000029802322
2107,324_SIEMENS-ENERGY-AG,5.6007548,-0.1880566,Siemens Energy AG,ENERGY,Ghana,high,2100,22.43,14.91,30.01,ssp585,0.07000000029802322
2108,327_SIEMENS-ENERGY-AG,54.9811782,-1.5657995,Siemens Energy AG,INDUSTRIAL,United Kingdom,high,2025,0.02,0.02,0.02,ssp585,0.25
2109,327_SIEMENS-ENERGY-AG,54.9811782,-1.5657995,Siemens Energy AG,INDUSTRIAL,United Kingdom,high,2030,0.02,0.02,0.02,ssp585,0.25
2110,327_SIEMENS-ENERGY-AG,54.9811782,-1.5657995,Siemens Energy AG,INDUSTRIAL,United Kingdom,high,2035,0.02,0.02,0.02,ssp585,0.25
2111,327_SIEMENS-ENERGY-AG,54.9811782,-1.5657995,Siemens Energy AG,INDUSTRIAL,United Kingdom,high,2040,0.02,0.02,0.02,ssp585,0.25
2112,327_SIEMENS-ENERGY-AG,54.9811782,-1.5657995,Siemens Energy AG,INDUSTRIAL,United Kingdom,high,2045,0.02,0.02,0.02,ssp585,0.25
2113,327_SIEMENS-ENERGY-AG,54.9811782,-1.5657995,Siemens Energy AG,INDUSTRIAL,United Kingdom,high,2050,0.02,0.02,0.02,ssp585,0.25
2114,327_SIEMENS-ENERGY-AG,54.9811782,-1.5657995,Siemens Energy AG,INDUSTRIAL,United Kingdom,high,2060,0.02,0.02,0.04,ssp585,0.25
2115,327_SIEMENS-ENERGY-AG,54.9811782,-1.5657995,Siemens Energy AG,INDUSTRIAL,United Kingdom,high,2070,0.02,0.02,0.05,ssp585,0.25
2116,327_SIEMENS-ENERGY-AG,54.9811782,-1.5657995,Siemens Energy AG,INDUSTRIAL,United Kingdom,high,2080,0.02,0.02,0.12,ssp585,0.25
2117,327_SIEMENS-ENERGY-AG,54.9811782,-1.5657995,Siemens Energy AG,INDUSTRIAL,United Kingdom,high,2090,0.04,0.02,0.12,ssp585,0.25
2118,327_SIEMENS-ENERGY-AG,54.9811782,-1.5657995,Siemens Energy AG,INDUSTRIAL,United Kingdom,high,2100,0.05,0.02,0.23,ssp585,0.25
2119,329_SIEMENS-ENERGY-AG,-37.8358832,145.2804592,Siemens Energy AG,ENERGY,Australia,high,2025,0.04,0.02,0.07,ssp585,0.6600000262260437
2120,329_SIEMENS-ENERGY-AG,-37.8358832,145.2804592,Siemens Energy AG,ENERGY,Australia,high,2030,0.05,0.03,0.08,ssp585,0.6600000262260437
2121,329_SIEMENS-ENERGY-AG,-37.8358832,145.2804592,Siemens Energy AG,ENERGY,Australia,high,2035,0.05,0.03,0.08,ssp585,0.6600000262260437
2122,329_SIEMENS-ENERGY-AG,-37.8358832,145.2804592,Siemens Energy AG,ENERGY,Australia,high,2040,0.05,0.03,0.08,ssp585,0.6600000262260437
2123,329_SIEMENS-ENERGY-AG,-37.8358832,145.2804592,Siemens Energy AG,ENERGY,Australia,high,2045,0.05,0.04,0.1,ssp585,0.6600000262260437
2124,329_SIEMENS-ENERGY-AG,-37.8358832,145.2804592,Siemens Energy AG,ENERGY,Australia,high,2050,0.06,0.04,0.13,ssp585,0.6600000262260437
2125,329_SIEMENS-ENERGY-AG,-37.8358832,145.2804592,Siemens Energy AG,ENERGY,Australia,high,2060,0.1,0.05,0.15,ssp585,0.6600000262260437
2126,329_SIEMENS-ENERGY-AG,-37.8358832,145.2804592,Siemens Energy AG,ENERGY,Australia,high,2070,0.14,0.08,0.22,ssp585,0.6600000262260437
2127,329_SIEMENS-ENERGY-AG,-37.8358832,145.2804592,Siemens Energy AG,ENERGY,Australia,high,2080,0.2,0.11,0.39,ssp585,0.6600000262260437
2128,329_SIEMENS-ENERGY-AG,-37.8358832,145.2804592,Siemens Energy AG,ENERGY,Australia,high,2090,0.27,0.13,0.49,ssp585,0.6600000262260437
2129,329_SIEMENS-ENERGY-AG,-37.8358832,145.2804592,Siemens Energy AG,ENERGY,Australia,high,2100,0.35,0.17,0.56,ssp585,0.6600000262260437
2130,330_SIEMENS-ENERGY-AG,-35.0097563,138.5723246,Siemens Energy AG,ENERGY,Australia,high,2025,0.01,0.01,0.03,ssp585,0.7099999785423279
2131,330_SIEMENS-ENERGY-AG,-35.0097563,138.5723246,Siemens Energy AG,ENERGY,Australia,high,2030,0.02,0.01,0.03,ssp585,0.7099999785423279
2132,330_SIEMENS-ENERGY-AG,-35.0097563,138.5723246,Siemens Energy AG,ENERGY,Australia,high,2035,0.02,0.01,0.03,ssp585,0.7099999785423279
2133,330_SIEMENS-ENERGY-AG,-35.0097563,138.5723246,Siemens Energy AG,ENERGY,Australia,high,2040,0.02,0.01,0.03,ssp585,0.7099999785423279
2134,330_SIEMENS-ENERGY-AG,-35.0097563,138.5723246,Siemens Energy AG,ENERGY,Australia,high,2045,0.02,0.01,0.03,ssp585,0.7099999785423279
2135,330_SIEMENS-ENERGY-AG,-35.0097563,138.5723246,Siemens Energy AG,ENERGY,Australia,high,2050,0.03,0.02,0.04,ssp585,0.7099999785423279
2136,330_SIEMENS-ENERGY-AG,-35.0097563,138.5723246,Siemens Energy AG,ENERGY,Australia,high,2060,0.03,0.02,0.06,ssp585,0.7099999785423279
2137,330_SIEMENS-ENERGY-AG,-35.0097563,138.5723246,Siemens Energy AG,ENERGY,Australia,high,2070,0.05,0.03,0.08,ssp585,0.7099999785423279
2138,330_SIEMENS-ENERGY-AG,-35.0097563,138.5723246,Siemens Energy AG,ENERGY,Australia,high,2080,0.08,0.05,0.13,ssp585,0.7099999785423279
2139,330_SIEMENS-ENERGY-AG,-35.0097563,138.5723246,Siemens Energy AG,ENERGY,Australia,high,2090,0.1,0.05,0.17,ssp585,0.7099999785423279
2140,330_SIEMENS-ENERGY-AG,-35.0097563,138.5723246,Siemens Energy AG,ENERGY,Australia,high,2100,0.12,0.06,0.21,ssp585,0.7099999785423279
2141,331_SIEMENS-ENERGY-AG,23.7809136,90.4168431,Siemens Energy AG,ENERGY,Bangladesh,high,2025,8.04,6.5,9.56,ssp585,0.07000000029802322
2142,331_SIEMENS-ENERGY-AG,23.7809136,90.4168431,Siemens Energy AG,ENERGY,Bangladesh,high,2030,8.83,7.27,10.25,ssp585,0.07000000029802322
2143,331_SIEMENS-ENERGY-AG,23.7809136,90.4168431,Siemens Energy AG,ENERGY,Bangladesh,high,2035,9.51,7.49,11.93,ssp585,0.07000000029802322
2144,331_SIEMENS-ENERGY-AG,23.7809136,90.4168431,Siemens Energy AG,ENERGY,Bangladesh,high,2040,10.56,8.52,13.57,ssp585,0.07000000029802322
2145,331_SIEMENS-ENERGY-AG,23.7809136,90.4168431,Siemens Energy AG,ENERGY,Bangladesh,high,2045,11.25,9.11,15.65,ssp585,0.07000000029802322
2146,331_SIEMENS-ENERGY-AG,23.7809136,90.4168431,Siemens Energy AG,ENERGY,Bangladesh,high,2050,12.01,10.1,17.61,ssp585,0.07000000029802322
2147,331_SIEMENS-ENERGY-AG,23.7809136,90.4168431,Siemens Energy AG,ENERGY,Bangladesh,high,2060,15.02,12.72,21.59,ssp585,0.07000000029802322
2148,331_SIEMENS-ENERGY-AG,23.7809136,90.4168431,Siemens Energy AG,ENERGY,Bangladesh,high,2070,17.86,14.44,26.41,ssp585,0.07000000029802322
2149,331_SIEMENS-ENERGY-AG,23.7809136,90.4168431,Siemens Energy AG,ENERGY,Bangladesh,high,2080,22.54,17.93,32.35,ssp585,0.07000000029802322
2150,331_SIEMENS-ENERGY-AG,23.7809136,90.4168431,Siemens Energy AG,ENERGY,Bangladesh,high,2090,26.57,22.08,36.83,ssp585,0.07000000029802322
2151,331_SIEMENS-ENERGY-AG,23.7809136,90.4168431,Siemens Energy AG,ENERGY,Bangladesh,high,2100,28.55,25.48,41.0,ssp585,0.07000000029802322
2152,332_SIEMENS-ENERGY-AG,4.9047354,114.9207698,Siemens Energy AG,ENERGY,Brunei,high,2025,7.58,6.41,8.75,ssp585,0.09000000357627869
2153,332_SIEMENS-ENERGY-AG,4.9047354,114.9207698,Siemens Energy AG,ENERGY,Brunei,high,2030,8.42,7.01,9.71,ssp585,0.09000000357627869
2154,332_SIEMENS-ENERGY-AG,4.9047354,114.9207698,Siemens Energy AG,ENERGY,Brunei,high,2035,8.98,7.27,11.04,ssp585,0.09000000357627869
2155,332_SIEMENS-ENERGY-AG,4.9047354,114.9207698,Siemens Energy AG,ENERGY,Brunei,high,2040,9.96,7.99,13.19,ssp585,0.09000000357627869
2156,332_SIEMENS-ENERGY-AG,4.9047354,114.9207698,Siemens Energy AG,ENERGY,Brunei,high,2045,11.77,9.46,14.37,ssp585,0.09000000357627869
2157,332_SIEMENS-ENERGY-AG,4.9047354,114.9207698,Siemens Energy AG,ENERGY,Brunei,high,2050,12.71,11.05,15.6,ssp585,0.09000000357627869
2158,332_SIEMENS-ENERGY-AG,4.9047354,114.9207698,Siemens Energy AG,ENERGY,Brunei,high,2060,16.53,12.99,20.18,ssp585,0.09000000357627869
2159,332_SIEMENS-ENERGY-AG,4.9047354,114.9207698,Siemens Energy AG,ENERGY,Brunei,high,2070,21.11,17.3,26.86,ssp585,0.09000000357627869
2160,332_SIEMENS-ENERGY-AG,4.9047354,114.9207698,Siemens Energy AG,ENERGY,Brunei,high,2080,25.92,20.2,32.1,ssp585,0.09000000357627869
